262	belgium,ec
263	australia,uk
264	australia,usa
265	usa
266	meal-feed,copra-cake,indonesia,philippines
267	sri-lanka
268	new-zealand
269	philippines,ongpin
270	trade,japan
271	alum,japan
272	crude,saudi-arabia,uae,opec
273	veg-oil,palm-oil,indonesia
274	tea,cocoa,coffee,indonesia
275	singapore,usa,sse,nasdaq,lse
276	indonesia
277	west-germany
278	earn,japan
279	china,usa
280	ship,china,worldbank
281	thailand
282	reserves
283	reserves,japan
284	singapore,simex
285	usa,ussr
286	japan,usa
287	bahrain,iraq
288	taiwan
289	coffee,uk,ico-coffee
290	uk
291	china
292	sugar,india
293	uk
294	japan
295	money-fx,interest,netherlands
296	oilseed,soybean,japan,china
297	acq
298	earn,hong-kong
299	singapore
300	uk
301	acq,sweden
302	oilseed,soybean,meal-feed,soy-meal,indonesia,china
303	acq,uk
304	france
305	japan,nigeria
306	money-fx,interest,uk
307	japan,nakasone
308	gold,platinum,strategic-metal,south-africa
309	meal-feed,tapioca,thailand
310	tin,malaysia,indonesia,thailand,zaire,bolivia,nigeria,australia,brazil,china,atpc
311	trade,bop,south-korea
312	oilseed,sunseed,soybean,rapeseed,veg-oil,soy-oil,palm-oil,groundnut-oil,netherlands
313	gold,china
314	acq,usa,uk
315	philippines
316	earn,japan
317	lebanon,syria
318	india,gandhi
319	veg-oil,rape-oil,palm-oil,uk,india
320	uk
321	interest,japan
322	reserves,taiwan,usa,japan
323	singapore
324	uk
325	france
326	meal-feed,soy-meal,tapioca,grain,corn,cornglutenfeed,citruspulp,oilseed,rapeseed,rape-meal,netherlands
327	uk,japan
328	uk
329	money-supply,uk
330	acq,uk,usa
331	veg-oil,palm-oil,uk,pakistan
332	west-germany,japan,usa
333	acq,usa,uk
334	hungary,imf
335	money-fx,interest,uk
336	uk,usa
337	trade,sweden,south-africa
338	japan
339	italy
340	money-fx,interest,uk
341	trade,japan,usa,gatt
342	sugar,uk,india
343	australia
344	earn,uk
345	strategic-metal,belgium,ussr,ec
346	philippines,ongpin
347	argentina,usa,brodersohn,james-baker,volcker,camdessus,imf
348	crude,uae,bahrain,saudi-arabia,kuwait,qatar,opec
349	philippines,ongpin
350	japan,sumita,nakasone,oecd
351	crude,saudi-arabia,bahrain,hisham-nazer,opec
352	crude,kuwait,opec
353	trade,usa,taiwan,south-korea,hong-kong
354	france
355	earn,hong-kong
356	france,balladur
357	usa
358	usa,brazil,imf
359	usa
360	acq,usa
361	acq,usa
362	spain,ec
363	switzerland
364	usa
365	acq,usa
366	usa
367	crude,ship,usa
368	acq,usa
369	usa
370	acq,usa
371	acq,usa
372	usa
373	cotton,pakistan
374	usa
375	acq,usa
376	alum,west-germany,canada
377	earn,switzerland
378	acq,usa
379	usa
380	earn,switzerland
381	usa
382	acq
383	usa
384	usa
385	usa,iran,lebanon,reagan,howard-baker
386	acq,usa
387	earn,canada
388	acq,uk,usa
389	earn,hong-kong
390	usa
391	earn
392	acq,usa
393	usa
394	grain,wheat,corn,barley,france
395	earn
396	usa
397	acq
398	earn,usa
399	acq
400	acq,usa
401	coffee,uk,ico-coffee
402	usa
403	earn,usa
404	earn,usa
405	earn,usa
406	earn,usa
407	acq,usa
408	earn,canada
409	earn,usa
410	money-fx,interest,uk
411	usa
412	bangladesh,netherlands
413	uk
414	switzerland
415	reserves,switzerland
416	grain,oat,usa
417	acq
418	uk,brazil,usa,japan,leigh-pemberton,conable,camdessus,imf,worldbank
419	earn,usa
420	uk
421	earn,usa
422	earn,usa
423	acq,usa
424	grain,wheat,wool,dlr,new-zealand
425	usa
426	switzerland
427	tanzania,imf
428	taiwan,usa,hong-kong,south-korea
429	usa
430	usa
431	earn,usa
432	acq,usa
433	usa
434	earn,south-korea
435	earn,south-korea
436	acq
437	acq,usa
438	acq,usa
439	livestock,l-cattle,italy,bangladesh,bhutan,india,nepal,pakistan,egypt,yemen-arab-republic,yemen-demo-republic,iran,iraq,fao
440	retail,turkey
441	usa
442	acq,usa
443	gold,acq,platinum,canada,brazil
444	earn,usa
445	ipi,canada
446	usa
447	usa
448	uk
449	usa
450	earn,usa
451	earn,usa
452	usa
453	uk,brazil,france,west-germany,switzerland,italy,canada,japan,lawson,volcker,james-baker,imf
454	crude
455	uk
456	earn,usa
457	south-africa
458	usa
459	earn,usa
460	canada
461	earn,canada
462	acq,usa
463	switzerland
464	usa
465	earn,usa
466	usa
467	usa
468	earn,acq
469	acq,usa,sweden
470	money-fx,interest,usa
471	uk,china
472	usa
473	acq,canada
474	usa
475	earn,usa
476	usa
477	usa
478	earn,usa
479	earn,usa
480	uk
481	oilseed,uk
482	usa
483	gold,silver,usa
484	crude,usa
485	earn,usa
486	usa
487	usa
488	usa
489	earn,usa
490	usa
491	acq,usa
492	acq,italy,spain
493	acq,usa
494	usa
495	usa
496	grain,corn,wheat,barley,france,switzerland,austria,liechtenstein,usa,spain
497	crude,usa
498	usa
499	acq,usa
500	acq,west-germany
501	earn,usa
502	usa
503	earn,usa
504	earn,usa
505	usa
506	crude
507	earn,usa
508	earn,usa
509	earn,usa
510	usa
511	grain,corn,usa,canada
512	earn,usa
513	ship,netherlands
514	money-fx,interest
515	usa,nyse
516	earn,usa
517	money-fx,interest,usa
518	uk
519	earn,japan
520	iron-steel,belgium,ec
521	uk,lse
522	usa
523	earn,usa
524	earn,usa
525	earn,usa
526	earn,usa
527	acq,usa
528	earn,usa
529	earn,usa
530	earn,usa
531	earn,usa
532	usa
533	earn,usa
534	earn,usa
535	usa,cme
536	earn,philippines
537	usa
538	crude,usa
539	nat-gas,usa
540	acq,usa
541	earn,usa
542	acq,usa
543	earn,usa
544	usa
545	acq,west-germany
546	acq,usa
547	earn,usa
548	acq,usa
549	earn,usa
550	earn,usa
551	usa
552	earn,usa
553	acq,west-germany,usa
554	acq,usa
555	earn,usa
556	italy
557	coffee,uk,brazil,colombia,ico-coffee
558	usa
559	usa,japan
560	ship,canada
561	usa
562	acq,usa
563	earn,usa
564	usa
565	acq,usa
566	usa,amex
567	sugar,uk,cuba,ussr,brazil,syria
568	rubber,usa
569	earn,usa
570	earn,usa
571	tin,usa,atpc
572	earn
573	earn,usa
574	earn,usa
575	earn,usa
576	earn,usa
577	oilseed,grain,soybean,wheat,corn
578	earn,usa
579	earn,usa
580	gold,uk
581	earn,usa
582	earn,usa
583	earn,usa
584	earn,usa
585	earn,usa
586	acq,usa
587	crude,usa,nymex
588	usa,nasdaq
589	acq,usa
590	earn,usa
591	crude,nat-gas,argentina
592	acq
593	usa,canada
594	usa
595	acq,usa
596	acq,usa
597	earn,usa
598	canada
599	usa
600	trade,usa,canada
601	usa
602	usa
603	usa
604	earn,usa
605	uae,usa,bahrain
606	acq,usa
607	acq,usa
608	usa
609	usa
610	earn,usa
611	usa
612	earn,acq,usa,uk
613	earn,usa
614	acq,usa
615	acq,usa
616	earn,usa
617	acq,usa
618	acq,usa
619	usa
620	usa
621	earn,usa
622	uk,brazil,lawson,imf
623	acq,usa
624	grain,wheat,usa,australia,lyng,yeutter
625	earn,usa
626	usa
627	acq,usa
628	usa
629	usa
630	acq,usa
631	usa
632	usa
633	usa
634	usa
635	usa,japan
636	coffee,uk,brazil,dauster,ico-coffee
637	usa
638	earn,canada
639	acq,usa
640	earn,usa
641	uk,brazil,usa,japan,uk,france,west-germany,switzerland,italy,lawson
642	usa
643	usa
644	acq,canada
645	usa
646	acq,usa
647	uk,brazil,imf
648	usa
649	acq,usa
650	acq,usa
651	usa
652	usa
653	usa
654	usa
655	earn,usa
656	earn,usa
657	usa
658	earn,usa
659	usa
660	earn,usa
661	usa,nasdaq
662	earn,usa
663	earn,usa
664	usa
665	earn,usa
666	usa
667	usa,nyse
668	usa
669	acq,usa
670	usa
671	reagan,howard-baker
672	crude,usa,nymex
673	copper,usa,comex
674	usa
675	usa
676	reagan,howard-baker
677	acq,canada,switzerland
678	livestock,hog,usa
679	usa
680	copper,usa,uk,lme
681	usa,reagan,howard-baker
682	canada
683	usa
684	usa,reagan,howard-baker
685	usa
686	usa,australia
687	usa
688	usa
689	usa
690	usa
691	earn,usa
692	usa
693	usa
694	usa
695	usa
696	copper,usa
697	earn,usa
698	earn,usa
699	usa
700	acq,usa
701	usa,us-virgin-islands,guam
702	usa,cme
703	usa
704	usa
705	usa
706	usa
707	usa
708	earn,usa
709	propane,heat,gas,usa,nymex
710	money-supply
711	usa
712	veg-oil,soy-oil,oilseed,soybean,usa,spain,portugal,yeutter,ec,gatt
713	heat,usa
714	crude,greece,turkey
715	acq,usa
716	earn,usa
717	canada,mose
718	money-supply,australia
719	acq,usa
720	canada
721	coffee,uk,ico-coffee
722	gnp,trade,france,oecd
723	acq,usa
724	usa
725	earn,usa
726	usa
727	earn,usa
728	acq,usa
729	acq,canada
730	acq,usa
731	earn,usa
732	acq,usa
733	usa,reagan,volcker,sprinkel,howard-baker,james-baker
734	grain,oat,corn,oilseed,soybean,usa,cbt
735	grain,wheat,usa,ussr,lyng
736	ship,canada
737	usa
738	earn,usa
739	usa
740	earn,usa
741	belgium,spain,west-germany,ec
742	usa
743	usa
744	earn,usa
745	earn,usa
746	jobs,japan
747	earn,switzerland
748	usa,reagan
749	lei,south-korea
750	china,deng-xiaoping
751	money-fx,yen,dlr,japan,usa
752	crude,indonesia,subroto,opec
753	grain,wheat,australia
754	coffee,uk,usa,brazil,colombia,dauster,ico-coffee
755	belgium,ec
756	usa,reagan
757	new-zealand
758	earn
759	bop,new-zealand
760	usa
761	acq,australia
762	earn,usa
763	rubber,malaysia
764	veg-oil,palm-oil,malaysia
765	earn
766	earn,usa
767	japan,uk,usa
768	jobs,japan
769	bop,south-korea
770	taiwan,usa
771	egypt,libya
772	japan,usa
773	trade,japan,usa
774	jobs,finland
775	reserves,thailand
776	bop,sweden
777	singapore
778	earn,uk
779	interest,switzerland
780	interest,switzerland
781	uk
782	money-fx,philippines
783	acq,uk
784	uk
785	uk
786	uk
787	tin,malaysia,zaire
788	japan
789	japan
790	france,ec
791	australia
792	money-fx,interest,uk
793	japan,usa
794	money-fx,saudriyal,saudi-arabia
795	uk
796	france
797	crude,japan,mexico
798	uk
799	earn,uk
800	earn,alum,australia
801	earn,australia
802	uk,australia
803	trade,switzerland
804	trade,china,usa,gatt
805	interest,money-fx,west-germany
806	taiwan,indonesia
807	belgium
808	cpi,italy
809	crude,china
810	france,ec
811	acq,netherlands,uk
812	france,japan
813	grain,corn,zimbabwe
814	france
815	west-germany
816	reserves,uk
817	earn,alum,australia
818	acq,uk
819	money-supply,hong-kong
820	acq,uk
821	interest,money-fx,west-germany
822	money-fx,interest,uk
823	veg-oil,palm-oil,uk,pakistan
824	crude,china
825	uk,usa
826	france
827	australia
828	earn
829	west-germany,brazil,imf
830	philippines,aquino
831	crude,indonesia,subroto,opec
832	money-fx,interest,uk
833	uk
834	jobs,japan
835	taiwan,usa
836	uk,japan
837	earn,uk
838	west-germany
839	acq,hong-kong
840	switzerland
841	uk,italy
842	acq,uk
843	usa,reagan
844	usa,volcker,james-baker
845	usa
846	usa
847	earn,usa
848	ship,netherlands
849	usa
850	earn,uk
851	lei,usa
852	lei,usa
853	france,brazil,balladur,de-larosiere
854	earn,usa
855	coffee,netherlands
856	acq,usa,uk
857	usa
858	west-germany
859	earn
860	acq,uk,ireland
861	earn,usa
862	earn,usa,australia
863	acq
864	earn,usa
865	usa
866	earn,crude,uk
867	canada
868	new-zealand
869	trade,usa,japan
870	usa
871	usa
872	usa
873	earn,usa
874	usa
875	usa
876	earn,usa
877	money-fx,interest,uk
878	acq,usa
879	usa,ussr
880	usa,taiwan
881	earn,usa
882	usa
883	italy
884	usa
885	earn,canada
886	money-fx,interest,uk
887	earn,usa
888	earn,usa
889	earn,usa
890	switzerland
891	earn,canada
892	uk
893	earn,usa
894	earn,usa
895	earn,usa
896	usa
897	earn,uk
898	acq,usa
899	usa
900	trade,usa,china
901	lei,usa
902	earn,canada
903	usa,nasdaq
904	coffee,crude,kenya
905	usa
906	usa
907	acq,usa
908	coffee,zimbabwe
909	usa
910	acq,usa
911	earn,usa
912	usa
913	housing,usa
914	housing,usa
915	usa
916	canada,usa
917	acq,usa
918	jobs,belgium
919	usa
920	usa
921	usa
922	earn,sweden
923	usa
924	usa
925	earn,usa
926	usa
927	gnp,canada
928	bop,canada
929	usa
930	ship,usa
931	usa
932	usa
933	netherlands
934	uk
935	grain,wheat,uk
936	gnp,canada
937	earn,usa
938	usa
939	usa
940	usa
941	earn,usa
942	usa
943	earn,usa
944	earn,usa
945	grain,wheat,barley,uk,ussr
946	gnp,canada
947	grain,wheat,ussr,poland,czechoslovakia,romania
948	earn,usa
949	earn,usa
950	gold,canada
951	usa
952	acq,usa
953	usa
954	acq,italy,west-germany,ussr
955	zinc,south-africa
956	interest,usa
957	ipi,belgium,ec
958	earn,usa
959	usa,switzerland
960	gold,canada
961	usa
962	earn,usa
963	coffee,usa,ico-coffee
964	uk
965	earn,usa
966	money-fx,usa
967	canada
968	earn,usa
969	earn,canada
970	usa
971	syria,israel
972	grain,wheat,usa,yugoslavia
973	usa
974	earn,usa
975	usa,canada
976	usa
977	acq,usa,south-africa
978	bop,canada
979	earn,usa
980	gnp,canada
981	acq,usa
982	acq,usa
983	earn,usa
984	canada
985	usa
986	earn,canada
987	earn,canada
988	veg-oil,livestock,carcass,belgium,usa,ec
989	earn,usa
990	money-fx,interest,netherlands
991	usa
992	usa
993	usa
994	usa
995	earn,usa
996	acq,usa
997	switzerland
998	interest,usa
999	usa
1000	earn,usa
1001	acq,usa
1002	earn,canada
1003	interest,usa
1004	usa
1005	usa
1006	earn,usa
1007	italy
1008	usa
1009	grain,corn,sorghum,usa
1010	canada
1011	usa
1012	earn,usa
1013	earn,usa
1014	uk
1015	earn,usa
1016	earn,usa
1017	usa
1018	venezuela
1019	uk
1020	belgium
1021	earn,usa
1022	usa
1023	usa
1024	usa
1025	cpi,chile
1026	copper,switzerland,usa
1027	usa
1028	usa
1029	oilseed,rapeseed,japan,canada
1030	earn,canada
1031	acq,usa
1032	money-fx,interest,switzerland
1033	belgium
1034	iron-steel,nigeria,liberia
1035	earn,usa
1036	ipi,canada
1037	acq,usa
1038	earn,usa
1039	usa
1040	usa
1041	uk,canada
1042	acq
1043	earn,canada
1044	usa
1045	earn,usa
1046	earn,usa
1047	usa
1048	usa
1049	earn,usa
1050	reserves,denmark
1051	uganda,imf,worldbank
1052	earn,usa
1053	earn,usa
1054	earn,usa
1055	usa
1056	italy
1057	earn,usa
1058	earn,canada
1059	italy
1060	copper,usa
1061	grain,wheat,usa
1062	usa
1063	usa
1064	earn,usa
1065	usa
1066	uk,lse
1067	earn,usa
1068	earn,usa
1069	earn,canada
1070	finland,worldbank
1071	usa
1072	usa
1073	trade,usa,belgium,ec
1074	earn,usa
1075	trade,usa
1076	earn,usa
1077	trade,usa
1078	switzerland
1079	acq,usa
1080	earn,usa
1081	usa
1082	coffee,italy,ico-coffee
1083	earn,usa
1084	acq,usa
1085	trade,uk
1086	veg-oil,west-germany
1087	coffee,colombia,brazil,ico-coffee
1088	acq,usa
1089	usa
1090	meal-feed,soy-meal,grain,corn,west-germany,ussr,usa
1091	sugar,uk,colombia
1092	acq,usa
1093	usa
1094	usa
1095	acq,usa
1096	usa
1097	usa
1098	usa
1099	uganda,imf,worldbank
1100	earn,usa
1101	trade,usa
1102	usa
1103	acq,usa
1104	earn,usa
1105	usa,jamaica,imf
1106	usa
1107	usa
1108	usa
1109	earn,usa
1110	usa
1111	usa
1112	usa
1113	acq,usa
1114	earn,usa
1115	usa
1116	usa
1117	usa
1118	acq,usa
1119	earn,canada
1120	earn,canada
1121	coffee,peru
1122	usa,reagan
1123	west-germany,brazil,stoltenberg
1124	usa
1125	usa,reagan
1126	earn,usa
1127	earn,usa
1128	brazil
1129	usa
1130	usa,jamaica,imf
1131	grain,wheat,ship,france,china
1132	earn,usa
1133	usa,brazil,argentina,philippines
1134	earn,usa
1135	usa
1136	canada
1137	alum,canada
1138	earn,usa
1139	earn,usa
1140	usa
1141	usa
1142	grain,corn,usa
1143	earn,usa
1144	usa
1145	earn,usa
1146	gnp,canada
1147	grain,corn,usa
1148	usa,reagan
1149	uk
1150	acq,usa
1151	earn,usa
1152	usa
1153	usa,amex
1154	acq,usa
1155	usa
1156	usa
1157	earn,usa
1158	earn,usa
1159	earn,usa
1160	usa
1161	earn,usa
1162	earn,usa
1163	usa
1164	usa,ussr,reagan
1165	acq,usa
1166	acq,usa
1167	earn,canada
1168	canada
1169	grain,wheat,usa,morocco
1170	usa
1171	usa
1172	earn,usa
1173	grain,ussr,usa
1174	alum,canada,west-germany
1175	earn,usa
1176	usa
1177	acq,usa
1178	usa
1179	usa
1180	crude,usa,saudi-arabia,japan,opec,oecd
1181	usa
1182	money-supply,usa
1183	usa
1184	usa
1185	earn,usa
1186	coffee,uk,brazil,ico-coffee
1187	earn,usa
1188	earn,canada
1189	earn,usa
1190	acq,usa
1191	earn,usa
1192	canada
1193	usa
1194	earn,usa
1195	usa
1196	earn,usa
1197	usa
1198	crude
1199	usa
1200	earn,canada
1201	earn,usa
1202	earn,usa
1203	usa
1204	usa
1205	crude
1206	alum,canada,west-germany
1207	usa
1208	usa
1209	crude,canada,uk
1210	usa,canada
1211	usa
1212	usa
1213	earn,usa
1214	acq,usa
1215	earn,usa
1216	earn,usa
1217	crude,usa
1218	earn,usa
1219	earn,usa
1220	trade,usa,japan,uk,canada
1221	usa
1222	canada
1223	orange,usa
1224	earn,canada
1225	usa
1226	usa
1227	acq,usa
1228	earn,usa
1229	trade,usa
1230	usa,brazil
1231	usa
1232	earn,usa
1233	earn,usa
1234	orange,usa
1235	usa,nyse
1236	earn,usa
1237	earn,canada
1238	usa,cboe
1239	earn,usa
1240	earn,canada
1241	grain,corn,sorghum,usa
1242	usa
1243	usa,cboe
1244	livestock,carcass,usa
1245	usa
1246	usa
1247	earn,usa
1248	usa
1249	grain,wheat,usa,australia
1250	earn,usa
1251	earn,usa
1252	usa
1253	earn,canada
1254	earn,usa
1255	usa
1256	earn,canada
1257	wheat,corn,usa,japan,china
1258	usa
1259	crude,usa,saudi-arabia,opec
1260	grain,wheat,usa,brazil,ec
1261	usa,uk
1262	canada
1263	earn,usa
1264	usa,japan
1265	livestock,carcass,usa
1266	oilseed,soybean,usa
1267	grain,corn,usa,taiwan
1268	grain,wheat,usa,bangladesh
1269	usa,amex
1270	livestock,carcass,usa
1271	grain,corn,usa,south-africa
1272	usa
1273	usa
1274	usa
1275	usa
1276	earn,canada
1277	grain,cotton,wheat,oat,oilseed,soybean,usa,cbt
1278	grain,usa
1279	carcass,usa
1280	usa
1281	acq,usa,japan
1282	iran,iraq
1283	acq,canada
1284	usa,reagan
1285	earn,usa
1286	usa
1287	usa,nicaragua,reagan
1288	usa
1289	usa
1290	usa
1291	earn,usa
1292	money-fx,interest,uk,usa
1293	usa
1294	usa
1295	japan
1296	acq,usa
1297	usa
1298	interest,usa
1299	earn,canada
1300	acq,usa,south-africa
1301	usa
1302	usa
1303	earn,usa
1304	earn,usa
1305	earn
1306	sugar
1307	earn,usa
1308	belgium,ec
1309	sugar,uk,netherlands,denmark,west-germany,ec
1310	iran,iraq,uk
1311	singapore,simex
1312	italy
1313	rubber,japan
1314	earn,usa
1315	earn,usa
1316	usa
1317	usa
1318	earn,usa
1319	usa
1320	usa,nyse
1321	earn,usa
1322	greece,halikias
1323	usa
1324	earn,canada
1325	money-fx,uk
1326	usa
1327	earn,usa
1328	earn,usa
1329	usa
1330	canada
1331	usa
1332	earn,usa
1333	earn,usa
1334	uk,ussr
1335	earn,usa
1336	usa
1337	earn,usa
1338	venezuela,usa,brazil
1339	usa
1340	uk
1341	uk
1342	west-germany
1343	acq,usa
1344	trade,spain,ec
1345	usa
1346	acq,france,canada
1347	usa
1348	belgium,ec
1349	earn,usa
1350	usa
1351	usa
1352	usa
1353	earn,usa
1354	usa
1355	usa
1356	usa
1357	earn,usa
1358	pet-chem,usa
1359	earn,usa
1360	usa
1361	earn,usa
1362	acq,usa
1363	earn,west-germany
1364	trade,usa,south-korea,taiwan,japan,canada
1365	acq,usa
1366	usa
1367	earn,usa
1368	money-fx,interest,usa
1369	usa
1370	canada
1371	acq,usa
1372	usa
1373	earn
1374	usa
1375	usa
1376	usa
1377	acq,usa
1378	uk
1379	dlr,money-fx
1380	west-germany,tanzania
1381	belgium,ec
1382	usa
1383	sugar,dominican-republic
1384	gas,belgium,ec
1385	crude
1386	usa
1387	usa
1388	earn,canada
1389	earn,canada
1390	earn,canada
1391	earn,usa
1392	earn,usa
1393	earn,usa
1394	usa
1395	earn,canada
1396	money-fx,dlr,usa
1397	usa
1398	rubber,sri-lanka
1399	earn,usa
1400	sugar,belgium,uk,netherlands,denmark,west-germany,ec
1401	usa,uk
1402	switzerland,usa,uk,west-germany,spain
1403	west-germany
1404	earn,usa
1405	usa
1406	earn,usa
1407	usa
1408	earn,usa
1409	earn,usa
1410	luxembourg
1411	uk
1412	cpi,west-germany
1413	belgium,west-germany,netherlands,denmark,france,ireland,uk,italy,spain,greece
1414	west-germany,peru,costa-rica,brazil,ecuador,chile,mexico,worldbank
1415	interest,money-fx,usa,uk,japan
1416	earn,usa
1417	earn,usa
1418	crude,ship,uk
1419	livestock,carcass,grain,belgium,ec
1420	usa
1421	luxembourg
1422	money-fx,interest,uk,usa
1423	usa
1424	acq,usa
1425	earn,usa
1426	earn,usa
1427	jamaica,imf
1428	earn,usa
1429	earn,usa
1430	earn,usa
1431	earn,usa
1432	grain,wheat,poland
1433	earn,usa,amex
1434	earn,usa
1435	usa
1436	switzerland,usa,ussr
1437	earn,usa
1438	usa
1439	acq,usa
1440	usa
1441	coffee,usa,brazil,colombia,el-salvador,guatemala,netherlands,west-germany,australia,new-zealand,uk,japan,dominican-republic,costa-rica,ico-coffee,ec
1442	usa
1443	acq,usa
1444	grain,corn,sorghum,oilseed,sunseed,soybean,argentina
1445	usa
1446	acq,usa
1447	earn,usa
1448	earn,usa
1449	usa
1450	trade,belgium,ec,gatt
1451	grain,wheat,cotton,rice,usa
1452	brazil,switzerland,languetin
1453	switzerland,usa,hong-kong,gatt
1454	usa
1455	usa
1456	netherlands,ec
1457	sugar,uk,india
1458	usa
1459	usa,uk
1460	acq,usa
1461	earn,usa
1462	usa
1463	usa
1464	usa,japan
1465	acq,usa
1466	gold,copper,canada
1467	earn,usa
1468	usa
1469	earn,usa
1470	bop,trade,gnp,turkey,oecd
1471	usa
1472	crude,usa,opec
1473	usa,reagan
1474	usa
1475	nat-gas,usa
1476	earn,usa
1477	usa
1478	acq,usa
1479	grain,ussr
1480	usa
1481	argentina,usa,venezuela,mexico
1482	acq,usa
1483	canada
1484	acq,usa
1485	usa
1486	usa
1487	grain,usa
1488	usa
1489	earn,usa
1490	acq,usa
1491	usa
1492	usa
